start_id,end_id,mapping_type,confidence,rationale,source_document_id,created_date
HITRUST-08.b,DE.CM-06,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.b,DE.CM-09,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.b,DE.AE,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.b,PR.AA-06,direct,High,HITRUST control 08.b (Physical Entry Controls) maps to CSF subcategory PR.AA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.c,DE.AE,direct,High,"HITRUST control 08.c (Securing Offices, Rooms and Facilities) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.c,DE.CM-01,direct,High,"HITRUST control 08.c (Securing Offices, Rooms and Facilities) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.c,DE.CM-03,direct,High,"HITRUST control 08.c (Securing Offices, Rooms and Facilities) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.c,DE.CM-06,direct,High,"HITRUST control 08.c (Securing Offices, Rooms and Facilities) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.c,DE.CM-09,direct,High,"HITRUST control 08.c (Securing Offices, Rooms and Facilities) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.c,RS.MA,direct,High,"HITRUST control 08.c (Securing Offices, Rooms and Facilities) maps to CSF subcategory RS.MA based on objective alignment and control specification requirements",SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.d,RS.MA-02,direct,High,HITRUST control 08.d (Working in Secure Areas) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.d,DE.AE,direct,High,HITRUST control 08.d (Working in Secure Areas) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.d,DE.AE-06,direct,High,HITRUST control 08.d (Working in Secure Areas) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.d,ID.RA-03,direct,High,HITRUST control 08.d (Working in Secure Areas) maps to CSF subcategory ID.RA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.d,PR.IR-02,direct,High,HITRUST control 08.d (Working in Secure Areas) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.f,PR.IR-02,direct,High,HITRUST control 08.f (Equipment Siting and Protection) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,ID.AM-08,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,PR.DS-01,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,PR.DS-02,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,PR.DS-10,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory PR.DS-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,DE.CM-02,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory DE.CM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,ID.RA-09,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory ID.RA-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,DE.CM-09,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.g,PR.IR-02,direct,High,HITRUST control 08.g (Supporting Utilities) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.h,GV.OC-04,direct,High,HITRUST control 08.h (Cabling Security) maps to CSF subcategory GV.OC-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.h,GV.OC-05,direct,High,HITRUST control 08.h (Cabling Security) maps to CSF subcategory GV.OC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.h,PR.IR-02,direct,High,HITRUST control 08.h (Cabling Security) maps to CSF subcategory PR.IR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.h,PR.IR-03,direct,High,HITRUST control 08.h (Cabling Security) maps to CSF subcategory PR.IR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.i,ID.AM-08,direct,High,HITRUST control 08.i (Equipment Maintenance) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.i,PR.DS-01,direct,High,HITRUST control 08.i (Equipment Maintenance) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.i,PR.DS-02,direct,High,HITRUST control 08.i (Equipment Maintenance) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.i,PR.DS-10,direct,High,HITRUST control 08.i (Equipment Maintenance) maps to CSF subcategory PR.DS-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.i,PR.AA-06,direct,High,HITRUST control 08.i (Equipment Maintenance) maps to CSF subcategory PR.AA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.i,PR.IR-01,direct,High,HITRUST control 08.i (Equipment Maintenance) maps to CSF subcategory PR.IR-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.j,DE.CM-01,direct,High,HITRUST control 08.j (Secure Disposal or Re-use of Equipment) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.j,DE.CM-09,direct,High,HITRUST control 08.j (Secure Disposal or Re-use of Equipment) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.j,ID.AM-08,direct,High,HITRUST control 08.j (Secure Disposal or Re-use of Equipment) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.j,PR.PS-02,direct,High,HITRUST control 08.j (Secure Disposal or Re-use of Equipment) maps to CSF subcategory PR.PS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.j,PR.PS-03,direct,High,HITRUST control 08.j (Secure Disposal or Re-use of Equipment) maps to CSF subcategory PR.PS-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.k,PR.DS-02,direct,High,HITRUST control 08.k (Removal of Property) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.k,PR.PS-01,direct,High,HITRUST control 08.k (Removal of Property) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.l,ID.AM-08,direct,High,HITRUST control 08.l (Security of Equipment Off-Premises) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.m,ID.AM-08,direct,High,HITRUST control 08.m (Unattended User Equipment) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-08.m,PR.PS-03,direct,High,HITRUST control 08.m (Unattended User Equipment) maps to CSF subcategory PR.PS-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.a,ID.AM-03,direct,High,HITRUST control 09.a (Documented Operating Procedures) maps to CSF subcategory ID.AM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.a,PR.PS-04,direct,High,HITRUST control 09.a (Documented Operating Procedures) maps to CSF subcategory PR.PS-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.b,PR.PS-01,direct,High,HITRUST control 09.b (Change Management) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.b,ID.RA-07,direct,High,HITRUST control 09.b (Change Management) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.b,DE.AE,direct,High,HITRUST control 09.b (Change Management) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.b,RC.RP-01,direct,High,HITRUST control 09.b (Change Management) maps to CSF subcategory RC.RP-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.c,PR.AA-05,direct,High,HITRUST control 09.c (Segregation of Duties) maps to CSF subcategory PR.AA-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.c,GV.RR-02,direct,High,HITRUST control 09.c (Segregation of Duties) maps to CSF subcategory GV.RR-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.c,ID.AM-08,direct,High,HITRUST control 09.c (Segregation of Duties) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.c,PR.DS-01,direct,High,HITRUST control 09.c (Segregation of Duties) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.c,PR.DS-02,direct,High,HITRUST control 09.c (Segregation of Duties) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.c,PR.DS-10,direct,High,HITRUST control 09.c (Segregation of Duties) maps to CSF subcategory PR.DS-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.d,ID.AM-08,direct,High,HITRUST control 09.d (Separation of Development and Production Facilities) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.d,PR.IR-01,direct,High,HITRUST control 09.d (Separation of Development and Production Facilities) maps to CSF subcategory PR.IR-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.e,DE.CM-06,direct,High,HITRUST control 09.e (Service Delivery) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.e,RS.MI-02,direct,High,HITRUST control 09.e (Service Delivery) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.e,RS.MA-01,direct,High,HITRUST control 09.e (Service Delivery) maps to CSF subcategory RS.MA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.e,RS.MA-04,direct,High,HITRUST control 09.e (Service Delivery) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.f,DE.AE-06,direct,High,HITRUST control 09.f (Monitoring and Review of Third Party Services) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.f,DE.CM-06,direct,High,HITRUST control 09.f (Monitoring and Review of Third Party Services) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.g,GV.SC-05,direct,High,HITRUST control 09.g (Managing Changes to Third Party Services) maps to CSF subcategory GV.SC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.g,GV.OC-05,direct,High,HITRUST control 09.g (Managing Changes to Third Party Services) maps to CSF subcategory GV.OC-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.h,PR.IR-03,direct,High,HITRUST control 09.h (Capacity Planning) maps to CSF subcategory PR.IR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.h,ID.AM-08,direct,High,HITRUST control 09.h (Capacity Planning) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.h,PR.IR-04,direct,High,HITRUST control 09.h (Capacity Planning) maps to CSF subcategory PR.IR-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.i,ID.IM-02,direct,High,HITRUST control 09.i (System Acceptance) maps to CSF subcategory ID.IM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,RS.MA-02,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,DE.CM-03,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory DE.CM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,DE.CM-01,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,DE.CM-09,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,DE.AE,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory DE.AE based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,ID.IM,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,ID.IM-03,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,ID.RA-03,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory ID.RA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,ID.AM-08,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.j,RS.MI-02,direct,High,HITRUST control 09.j (Protection Against Malicious Code) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.k,DE.CM-01,direct,High,HITRUST control 09.k (Controls Against Mobile Code) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.k,DE.CM-09,direct,High,HITRUST control 09.k (Controls Against Mobile Code) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.l,PR.IR-03,direct,High,HITRUST control 09.l (Information Backup) maps to CSF subcategory PR.IR-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.l,ID.RA-07,direct,High,HITRUST control 09.l (Information Backup) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.l,PR.DS-11,direct,High,HITRUST control 09.l (Information Backup) maps to CSF subcategory PR.DS-11 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.l,ID.IM-04,direct,High,HITRUST control 09.l (Information Backup) maps to CSF subcategory ID.IM-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.IM-02,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.IM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.AA-06,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.AA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.IR-01,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.IR-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.AM-03,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.AM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,DE.CM-01,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory DE.CM-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,DE.AE-06,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.RA-04,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.RA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,DE.AE-03,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory DE.AE-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,DE.AE-07,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory DE.AE-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.IM,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.IM based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.IM-03,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.IM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.PS-01,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.RA-07,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.RA-07 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,ID.AM-08,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.DS-01,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.DS-02,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.DS-10,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.DS-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,PR.IR-04,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory PR.IR-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,RS.MA-02,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory RS.MA-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,RS.MA-03,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory RS.MA-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,RS.MA-04,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.m,RS.MI-02,direct,High,HITRUST control 09.m (Operator Logs) maps to CSF subcategory RS.MI-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,DE.CM-06,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory DE.CM-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,ID.AM-03,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory ID.AM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,GV.RM-05,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory GV.RM-05 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,GV.SC-01,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory GV.SC-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,GV.SC-06,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory GV.SC-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,GV.SC-09,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory GV.SC-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,GV.SC-10,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory GV.SC-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,RS.MA-01,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory RS.MA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.n,RS.MA-04,direct,High,HITRUST control 09.n (Fault Logging) maps to CSF subcategory RS.MA-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.o,ID.AM-08,direct,High,HITRUST control 09.o (Clock Synchronization) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.o,PR.DS-02,direct,High,HITRUST control 09.o (Clock Synchronization) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.o,PR.PS-01,direct,High,HITRUST control 09.o (Clock Synchronization) maps to CSF subcategory PR.PS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.p,ID.AM-08,direct,High,HITRUST control 09.p (System Monitoring and Performance Tracking) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.p,PR.DS-01,direct,High,HITRUST control 09.p (System Monitoring and Performance Tracking) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.p,PR.DS-02,direct,High,HITRUST control 09.p (System Monitoring and Performance Tracking) maps to CSF subcategory PR.DS-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.p,PR.DS-10,direct,High,HITRUST control 09.p (System Monitoring and Performance Tracking) maps to CSF subcategory PR.DS-10 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.q,ID.AM-08,direct,High,HITRUST control 09.q (Network Management) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.s,ID.AM-08,direct,High,HITRUST control 09.s (Electronic Messaging) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.s,PR.AA-06,direct,High,HITRUST control 09.s (Electronic Messaging) maps to CSF subcategory PR.AA-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.s,PR.IR-01,direct,High,HITRUST control 09.s (Electronic Messaging) maps to CSF subcategory PR.IR-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.t,DE.CM-02,direct,High,HITRUST control 09.t (Handling of Removable Media) maps to CSF subcategory DE.CM-02 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.v,GV.OC-03,direct,High,HITRUST control 09.v (Patch Management and Updates) maps to CSF subcategory GV.OC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.v,ID.AM-08,direct,High,HITRUST control 09.v (Patch Management and Updates) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.w,ID.AM-03,direct,High,HITRUST control 09.w (Installation of Software on User Equipment) maps to CSF subcategory ID.AM-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.x,GV.OC-03,direct,High,HITRUST control 09.x (Monitoring Third Party Connections) maps to CSF subcategory GV.OC-03 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.z,ID.RA-01,direct,High,HITRUST control 09.z (System Hardening) maps to CSF subcategory ID.RA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.z,PR.IR-01,direct,High,HITRUST control 09.z (System Hardening) maps to CSF subcategory PR.IR-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.z,ID.AM-08,direct,High,HITRUST control 09.z (System Hardening) maps to CSF subcategory ID.AM-08 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.z,PR.DS-01,direct,High,HITRUST control 09.z (System Hardening) maps to CSF subcategory PR.DS-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.z,DE.CM-09,direct,High,HITRUST control 09.z (System Hardening) maps to CSF subcategory DE.CM-09 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.aa,PR.PS-04,direct,High,HITRUST control 09.aa (Information Retention and Archiving) maps to CSF subcategory PR.PS-04 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.aa,DE.AE-06,direct,High,HITRUST control 09.aa (Information Retention and Archiving) maps to CSF subcategory DE.AE-06 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
HITRUST-09.aa,PR.AA-01,direct,High,HITRUST control 09.aa (Information Retention and Archiving) maps to CSF subcategory PR.AA-01 based on objective alignment and control specification requirements,SOURCE-HITRUST-V20,30-10-2025
